"lon","lat"
-85.7220315,42.7250877
-86.4602717,35.483406
-86.4602717,35.483406
-86.4602717,35.483406
-83.8888647,43.5944677
-85.0005215,41.9403263
-85.1797142,42.3211522
-88.0659603,45.8202334
-88.0659603,45.8202334
-122.2015159,47.6101497
-122.9952853,49.2557456
-83.6874562,43.0125274
-83.6874562,43.0125274
-73.833079,40.7674987
-83.6874562,43.0125274
-83.6874562,43.0125274
-83.6874562,43.0125274
-83.6299518,42.9275277
-85.6206317,44.7630567
-122.2403966,47.2031566
-84.5555347,42.732535
-84.5555347,42.732535
-84.4274744,42.722257
-85.5872286,42.2917069
-85.5872286,42.2917069
-85.5872286,42.2917069
-85.5872286,42.2917069
-85.5872286,42.2917069
-85.6680863,42.9633599
-71.3161718,42.6334247
-86.7940699,36.1328981
-83.0777153,43.0247496
-83.0576156,43.0997482
-81.440667,41.240056
-84.0371659,41.8975471
-74.2082671,40.1645785
-74.2082671,40.1645785
-82.9195514,42.5868882
-82.8963604,42.4974085
-83.0146526,42.5144566
-86.4525831,43.9552825
-83.4192941,42.7351196
-83.3677168,42.4989936
-83.4754913,42.48059
-83.2341028,42.6875323
-83.1446485,42.4894801
-83.4810481,42.537811
-83.9508068,43.4194699
-83.9508068,43.4194699
-74.9150313,39.8008256
-80.5089552,35.0873694
-83.2572332,42.1261157
-81.378447,40.7989473
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.0457538,42.331427
-83.175203,42.2825383
-83.3965994,42.2222614
-83.3965994,42.2222614
-83.3965994,42.2222614
-83.3965994,42.2222614
-83.1499239,42.2142064
-83.1499239,42.2142064
-83.4690247,42.4138139
-95.3839188,46.9699602
-94.8858492,47.4875361
-84.1557495,33.0545709
-81.2344546,33.9465689
-95.3983491,47.5216231
-93.1668858,44.8041322
-93.3686555,43.6478006
-92.905484,44.5069113
-86.5263857,39.165325
-93.3499489,44.8896866
-93.2650108,44.977753
-93.2650108,44.977753
-93.17,45.7222222
-87.697554,41.7376587
-95.048659,45.1223711
-93.1968704,39.1230777
-77.6109219,43.16103
-96.1811473,48.1191353
-96.3128117,43.9985815
-93.0899578,44.9537029
-93.0899578,44.9537029
-93.0899578,44.9537029
-93.0899578,44.9537029
-6.4498488,53.3572085
-95.1169424,44.5394039
