"STATE","INC_NO","OTH_DEATH","FF_DEATH","CAUSE_CODE","STREETNAME","CITY","ZIP5","year"
"KY","2014056",1,0,,"Pitchford Ridge","Scottsville","42164","2014"
"KY","1400073",1,0,1,"Avondale","Middlesboro","40965","2014"
"KY","0000091",1,0,3,"LAKEVIEW","SHEPHERDSVILLE","40165","2014"
"KY","0000246",1,0,13,"Tower Hill","Ft Thomas","41075","2014"
"KY","0101099",1,0,13,"EASTLAND DR","LEXINGTON","40505","2014"
"KY","0104578",1,0,13,"TATES CREEK RD","LEXINGTON","40502","2014"
"KY","0000012",1,0,4,"Roberts ","Verona","41092","2014"
"KY","2014085",1,0,6,"Dowdy","mayfield","42066","2014"
"KY","1400079",1,0,13,"hillview","greensburg","42743","2014"
"KY","1020337",2,0,13,"Grays Run","Cynthiana","41031","2014"
"KY","2014054",1,0,1,"Roscoe Veasey","Manitou","42436","2014"
"KY","0024281",1,0,1,"1ST","LOUISVILLE","40203","2014"
"KY","0030900",1,0,1,"BROOK","LOUISVILLE","40208","2014"
"KY","0030900",1,0,12,"BROOK","LOUISVILLE","40208","2014"
"KY","0140134",1,0,,"Little Mud Lick","Staffordsville","41256","2014"
"KY","0000056",1,0,15,"Little Mud Lick Rd","Staffordsville","41256","2014"
"KY","0010883",1,0,16,"19TH","COVINGTON","41011","2014"
"KY","1400069",1,0,13,"LANDMARK ","HODGENVILLE","42748","2014"
"KY","2014122",1,0,,"Curry Branch","Manchester","40962","2014"
"KY","14013",2,0,13,"Holy Cross","Loretto","40037","2014"
"KY","0012414",1,0,,"PENICK","Lebanon","40033","2014"
"KY","0000098",3,0,1,"Upper James ","Inez ","41224","2014"
"KY","0140128",1,0,13,"333 N Greenville","Harrodsburg","40330","2014"
"KY","389",1,0,13,"CARSON","Harrodsburg","40330","2014"
"KY","2014016",1,0,13,"Hick Hardy","Carlisle","40311","2014"
"KY","0130323",1,0,13,"PaytonKY 393","Crestwood","40014","2014"
"KY","0009324",1,0,13,"1018 rocky ridge rd","cadiz","42211","2014"
"KY","0000052",1,0,15,"Main","Willisburg","40078","2014"
"KY","0000167",1,0,13,"1406 Hwy 904 E","Williamsburg","40769","2014"
"LA","0000474",1,0,13,"5th","Oakdale","71463","2014"
"LA","0902014",1,0,13,"4th St","Oberlin","70655","2014"
"LA","0000022",2,0,13,"Hwy 114","Hessmer","71341","2014"
"LA","1400159",2,0,13,"COMMUNITY","Gilliam","71029","2014"
"LA","1400044",2,0,13,"SPARKS DAVIS","Keithville","71047","2014"
"LA","1400378",1,0,16,"Jackson","Vivian","71082","2014"
"LA","0000104",1,0,6,"Jim Pickens","SULPHUR","70663","2014"
"LA","1402071",1,0,13,"Pecan","Jonesville","71343","2014"
"LA","2014119",1,0,1,"Washington","Homer","71040","2014"
"LA","2014119",1,0,12,"Washington","Homer","71040","2014"
"LA","2014119",1,0,12,"Washington","Homer","71040","2014"
"LA","0000104",1,0,15,"HWY 84","MANSFIELD","71052","2014"
"LA","0001769",1,0,13,"SYCAMORE","BATON ROUGE","70805","2014"
"LA","0016216",1,0,1,"EATON","BATON ROUGE","70805","2014"
"LA","0016703",1,0,6,"BAY","BATON ROUGE","70805","2014"
"LA","0026137",1,0,13,"PAIGE","BATON ROUGE","70807","2014"
"LA","0026137",1,0,12,"PAIGE","BATON ROUGE","70807","2014"
"LA","0028662",1,0,13,"BRADDOCK","BATON ROUGE","70802","2014"
"LA","0030588",1,0,13,"MYRTLE","BATON ROUGE","70802","2014"
"LA","0030588",1,0,12,"MYRTLE","BATON ROUGE","70802","2014"
"LA","0000261",1,0,9,"GREENWELL","Baton Rouge","70812","2014"
"LA","0000073",1,0,13,"Talbot","Jonesboro","71251","2014"
"LA","0011903",3,0,13,"HARVARD","Metairie","70003","2014"
"LA","0011903",3,0,12,"HARVARD","Metairie","70003","2014"
"LA","0011903",3,0,12,"HARVARD","Metairie","70003","2014"
"LA","0011903",3,0,12,"HARVARD","Metairie","70003","2014"
"LA","0432986",1,0,13,"MARTIN LUTHER KING JR","LAFAYETTE","70501","2014"
"LA","2014268",2,0,13,"Constant","Thibodaux","70301","2014"
"LA","140038",2,0,13,"Pasture Road","Campti","71411","2014"
"LA","0005877",1,0,3,"ELIZA","NEW ORLEANS","70114","2014"
"LA","0030059",5,0,13,"MIRO","NEW ORLEANS","70125","2014"
"LA","0032355",1,0,15,"EASTERN","NEW ORLEANS","70122","2014"
"LA","0003791",1,0,3,"SPELL","WEST MONROE","71291","2014"
"LA","0030001",1,0,13,"ISLAND ROAD","JARREAU","70749","2014"
"LA","0000017",1,0,13,"Highway 1043","Greensburg","70441","2014"
"LA","0000003",1,0,13,"Bergeron","Breaux Bridge","70517","2014"
"LA","4001119",1,0,13,"PHOENIX SQUARE","HAMMOND","70403","2014"
"LA","0000216",1,0,13,"TONEY","LORANGER","70446","2014"
"LA","0000475",2,0,16,"HOBSON","HOUMA","70360","2014"
"LA","0001626",1,0,13,"UNDERWOOD","FARMERVILLE","71241","2014"
"LA","0000307",1,0,13,"5th","abbeville","71051","2014"
"LA","2014322",1,0,10,"Thompson","Leesville","71446","2014"
"LA","0000043",1,0,8,"Garland ","Minden","71055","2014"
"MA","0002399",1,0,4,"WOOD CARVER KNOLL","Chatham","02633","2014"
"MA","1165",1,0,8,"FULTON","FALL RIVER","02720","2014"
"MA","3719",1,0,1,"ROUNDS","NEW BEDFORD","02740","2014"
"MA","0002873",1,0,3,"Peterson","N Attleboro","02760","2014"
"MA","0009402",1,0,3,"SMITH","TAUNTON","02780","2014"
"MA","14160",1,0,3,"High Point","Dartmouth","02748","2014"
"MA","0004978",2,0,6,"Kingston","Lawrence","01843","2014"
"MA","1401014",2,0,4,"BUTTONWOOD","METHUEN","01844","2014"
"MA","1401881",1,0,15,"Park St","METHUEN","01844","2014"
"MA","0001092",1,0,16,"EUCLID","SPRINGFIELD","01108","2014"
"MA","0009474",1,0,6,"CONVERSE","SPRINGFIELD","01108","2014"
"MA","0010907",1,0,1,"GLENDELL","SPRINGFIELD","01105","2014"
"MA","0013017",1,0,8,"BURNSIDE","SPRINGFIELD","01118","2014"
"MA","0008005",1,0,4,"PROSPECT ST","CAMBRIDGE","02139","2014"
"MA","0008005",1,0,12,"PROSPECT ST","CAMBRIDGE","02139","2014"
"MA","1407452",1,0,3,"SUMMER","CHELMSFORD","01824","2014"
"MA","387",2,0,13,"NANCY","CONCORD","01742","2014"
"MA","95439",1,0,5,"GLENDALE","EVERETT","02149","2014"
"MA","1682",1,0,3,"BILLERICA","Lowell","01852","2014"
"MA","9132",7,0,6,"BRANCH","Lowell","01851","2014"
"MA","1811",1,0,13,"STEVENS","Marlborough","01752","2014"
"MA","0002101",1,0,3,"CRESCENT ST","WALTHAM","02453","2014"
"MA","0007950",1,0,3,"ALBEMARLE RD","WALTHAM","02452","2014"
"MA","848",1,0,6,"WELLESLEY","Weston","02493","2014"
"MA","848",1,0,12,"WELLESLEY","Weston","02493","2014"
"MA","05834",1,0,5,"CAMBRIDGE","WINCHESTER","01890","2014"
"MA","0005531",1,0,6,"COLCHESTER","Boston","02136","2014"
"MA","0010675",1,0,6,"E","Boston","02127","2014"
"MA","2014141",1,0,6,"MURDOCK","BOSTON","02135","2014"
"MA","2014141",1,0,12,"MURDOCK","BOSTON","02135","2014"
"MA","6192",1,0,16,"CAMPBELL","Revere","02151","2014"
"MA","6192",1,0,12,"CAMPBELL","Revere","02151","2014"
"MA","6192",1,0,12,"CAMPBELL","Revere","02151","2014"
"MA","237",1,0,6,"WILKER","ASHBURNHAM","01430","2014"
"MA","1052",2,0,3,"EAST","Fitchburg","01420","2014"
"MA","1052",2,0,12,"EAST","Fitchburg","01420","2014"
"MA","1400576",1,0,15,"LAKE ST","Gardner","01440","2014"
"MA","1554",1,0,1,"FARRAGUT","HOLDEN","01520","2014"
"MA","16",1,0,13,"RENNIE","LUNENBURG","01462","2014"
"MD","0001088",2,0,13,"Grand","Cumberland","21502","2014"
"MD","0001088",2,0,12,"Grand","Cumberland","21502","2014"
"MD","0007114",1,0,13,"Bowery","Frostburg","21532","2014"
"MD","0028706",1,0,13,"ANDERSONTOWN","DENTON","21629","2014"
"MD","0003965",1,0,13,"Flag Marsh","Mt Airy","21771","2014"
"MD","0017197",1,0,13,"Naugahyde","Westminster","21157","2014"
"MD","1433349",2,0,5,"ROUNDHILL","Ellicott City","21043","2014"
"MD","0002021",1,0,7,"Harris","Rock Hall","21661","2014"
"MD","0003644",1,0,5,"LOST KNIFE","MONTGOMERY VILLAGE","20886","2014"
"MD","0007318",1,0,13,"BRAXFIELD","NORTH BETHESDA","20852","2014"
"MD","0046111",1,0,4,"JAMIESON","GERMANTOWN","20874","2014"
"MD","0112111",1,0,1,"GREAT ELM","ROCKVILLE","20852","2014"
"MD","0140425",3,0,12,"DROP FORGE","GAITHERSBURG","20879","2014"
"MD","3580083",1,0,13,"PARK","Bowie","20716","2014"
"MD","3410402",1,0,15,"11TH","BOWIE","20715","2014"
"MD","3590042",1,0,8,"BOOKER","Fairmont Hgts","20743","2014"
"MD","1480399",1,0,13,"GRENDEL PLACE","Bowie","20715","2014"
"MD","0001587",1,0,8,"Fox Meadow","Queen Anne","21657","2014"
"MD","4003741",1,0,5,"THREE NOTCH","LEXINGTON PARK","20653","2014"
"MD","0006713",1,0,5,"FRANKLIN","Hagerstown","21740","2014"
"MD","0006713",1,0,12,"FRANKLIN","Hagerstown","21740","2014"
"MD","0006713",1,0,12,"FRANKLIN","Hagerstown","21740","2014"
"MD","0006713",1,0,12,"FRANKLIN","Hagerstown","21740","2014"
"MD","0000583",2,0,13,"Patrick","Salisbury","21801","2014"
"MD","0004836",1,0,13,"Cottontail","Salisbury","21801","2014"
"MD","1466075",1,0,4,"Post","Hanover","21076","2014"
"MD","0022550",1,0,13,"LAKEWOOD","BALTIMORE","21224","2014"
"MD","0030108",2,0,9,"PULASKI","BALTIMORE","21217","2014"
"MD","0075097",2,0,13,"BRUCE","BALTIMORE","21223","2014"
"MD","0147602",1,0,13,"GREENSPRING","BALTIMORE","21211","2014"
"ME","0000182",4,0,13,"West Gate","Caribou","04736","2014"
"ME","0000010",1,0,15,"Main","St Francis","04774","2014"
"ME","0013517",6,0,13,"NOYES","PORTLAND","04101","2014"
"ME","507",1,0,16,"CONY","AUGUSTA","04330","2014"
"ME","24",1,0,,"Church","Hartford","04220","2014"
"ME","3283",2,0,13,"MAIN","BIDDEFORD","04005","2014"
"ME","3283",2,0,12,"MAIN","BIDDEFORD","04005","2014"
"ME","3283",2,0,12,"MAIN","BIDDEFORD","04005","2014"
"ME","0014-29",1,0,6,"Ossipee Trail","Limington","04049","2014"
"MI","0000029",1,0,4,"CIRCLE INN","SHELBYVILLE","49344","2014"
"MI","0000029",1,0,12,"CIRCLE INN","SHELBYVILLE","49344","2014"
"MI","0000029",1,0,12,"CIRCLE INN","SHELBYVILLE","49344","2014"
"MI","0000029",1,0,12,"CIRCLE INN","SHELBYVILLE","49344","2014"
"MI","0000007",4,0,13,"Elm","THREE OAKS","49128","2014"
"MI","0000029",1,0,13,"AUSTIN","Albion","49224","2014"
"MI","0000029",1,0,12,"AUSTIN","Albion","49224","2014"
"MI","06068",2,0,13,"GREENWOOD","BATTLE CREEK","49037","2014"
"MI","0000064",1,0,13,"CHAIN LK","CASSOPOLIS","49031","2014"
"MI","41214",1,0,13,"Trout","Gladwin","48624","2014"
"MI","121214",1,0,13,"Clarence","Harrison","48625","2014"
"MI","0000527",1,0,1,"COUNTRY HEARTH","GRAND BLANC","48439","2014"
"MI","0000706",1,0,5,"PARADISE","GRAND BLANC","48439","2014"
"MI","0201443",1,0,13,"READING","READING","49274","2014"
"MI","0016976",1,0,13,"LATHROP","LANSING","48912","2014"
"MI","1404374",1,0,1,"KENOSHA","MERIDIAN TWP","48864","2014"
"MI","0000047",2,0,13,"Hotchkiss","Saranac","48881","2014"
"MI","0000305",1,0,13,"31st","SCOTTS","49088","2014"
"MI","0001592",1,0,13,"South Amber","Grand Rapids","49548","2014"
"MI","0010888",1,0,5,"CHARLOTTE","GRAND RAPIDS","49504","2014"
"MI","0000985",2,0,13,"BRENT","HOWELL","48843","2014"
"MI","0004812",1,0,13,"Alexander","St Clair Shores","48081","2014"
"MI","0001439",2,0,13,"Valkyrie","Gwinn","49841","2014"
"MI","0000012",1,0,13,"Hoist","Negaunee","49866","2014"
"MI","11",1,0,,"Timber","AustinTownship of","49342","2014"
"MI","0000022",1,0,13,"16 Mile","Big Rapids","49307","2014"
"MI","0000180",1,0,16,"10th","Menominee","49858","2014"
"MI","0003446",1,0,13,"ROESSLER","Monroe","48161","2014"
"MI","0002437",1,0,13,"Clintonville","Clarkston","48346","2014"
"MI","0000002",1,0,3,"HIGHLAND","Clawson","48017","2014"
"MI","0000487",1,0,13,"COOLIDGE","Royal Oak","48073","2014"
"MI","0002182",1,0,16,"ALTADENA","Royal Oak","48067","2014"
"MI","0000983",1,0,13,"Goldner","Waterford","48328","2014"
"MI","0002863",1,0,16,"13TH","Holland","49423","2014"
"MI","0000475",2,0,13,"RATHBUN","Birch Run","48415","2014"
"MI","0000475",2,0,12,"RATHBUN","Birch Run","48415","2014"
"MI","0001138",2,0,15,"BUTLER","Saginaw","48601","2014"
"MI","0000219",1,0,3,"LAKESIDE","Saginaw","48603","2014"
"MI","0000768",1,0,13,"Bart","Casco Twp","48064","2014"
"MI","140900",1,0,13,"MAIN","Owosso","48867","2014"
"MI","0000063",1,0,13,"PRIOR","GAINES","48436","2014"
"MI","0000560",1,0,1,"New Meadow","Ypsilanti","48198","2014"
"MI","0000434",1,0,13,"RICHARD","BROWNSTOWN","48183","2014"
"MI","0000724",1,0,13,"Monroe","Dearborn","48124","2014"
"MI","0003011",1,0,16,"Byrd","Dearborn","48124","2014"
"MI","0000148",2,0,13,"MONICA","Detroit","48238","2014"
"MI","0001344",1,0,13,"PHILADELPHIA","Detroit","48201","2014"
"MI","0003802",1,0,15,"4TH","Detroit","48202","2014"
"MI","0006013",1,0,13,"LA SALLE","Detroit","48238","2014"
"MI","0019865",1,0,13,"ST LOUIS","Detroit","48234","2014"
"MI","0020352",1,0,13,"WESTPHALIA","Detroit","48205","2014"
"MI","0022585",3,0,14,"LAKEWOOD","Detroit","48224","2014"
"MI","0023100",1,0,13,"PETOSKEY","Detroit","48238","2014"
"MI","0023606",1,0,13,"MANNING","Detroit","48205","2014"
"MI","0023705",1,0,13,"GRAND","Detroit","48207","2014"
"MI","0000016",1,0,16,"James","Grosse Ile","48138","2014"
"MI","0002092",1,0,9,"LITTLESTONE","HARPER WOODS","48225","2014"
"MI","1401634",1,0,13,"PARK","LINCOLN PARK","48146","2014"
"MI","0001605",1,0,16,"Cotey","Cadillac","49601","2014"
"MN","0000236",1,0,13,"44 12  Ave","Columbia Heights","55421","2014"
"MN","0000550",1,0,1,"137","Andover","55304","2014"
"MN","1423583",1,0,5,"73rd","Fridley","55432","2014"
"MN","05",1,0,10,"hwy 1 coppercity road","Red Lake Indian Rese","56671","2014"
"MN","010",1,0,9,"Center","New Ulm","56073","2014"
"MN","0000157",1,0,13,"Flying Cloud","CHANHASSEN","55317","2014"
"MN","173",1,0,13,"Franklin","Watertown","55388","2014"
"MN","0000301",1,0,15,"Upper 182nd","Farmington","55024","2014"
"MN","1404967",1,0,13,"WENTWORTH","West St Paul","55118","2014"
"MN","0000052",3,0,13,"CEDAR","MINNEAPOLIS","55454","2014"
"MN","0005281",5,0,13,"COLFAX","MINNEAPOLIS","55411","2014"
"MN","0008232",2,0,3,"Washburn","MINNEAPOLIS","55455","2014"
"MN","1412073",2,0,15,"124th","REMER","56672","2014"
"MN","026",1,0,13,"Wendigo","Grand Rapids","55744","2014"
"MN","2",1,0,9,"east Franklin","Kennedy","56733","2014"
"MN","011",1,0,15,"1st ave","Northome","56661","2014"
"MN","14111",1,0,9,"Bass Lake Rd","Underwood","56586","2014"
"MN","0000042",1,0,13,"170 th","Thief River Falls","56701","2014"
"MN","0141041",1,0,3,"Pascal","ROSEVILLE","55113","2014"
"MN","0001241",1,0,13,"GLENDALE","SAINT PAUL","55114","2014"
"MN","0009285",1,0,8,"VAN BUREN","SAINT PAUL","55104","2014"
"MN","0009285",1,0,12,"VAN BUREN","SAINT PAUL","55104","2014"
"MN","2014",1,0,13,"7th Lakewood","Warroad","56763","2014"
"MN","380",1,0,6,"Central","Meadowlands","55765","2014"
"MN","0003164",1,0,13,"23RD","DULUTH","55806","2014"
"MN","0010628",1,0,8,"2ND","DULUTH","55805","2014"
"MN","0000117",1,0,1,"115","Clear Lake","55319","2014"
"MN","144705",1,0,15,"1","SAINT CLOUD","56303","2014"
"MN","07",2,0,9,"COUNTY ROAD 103","Wadena","56482","2014"
"MN","14148",1,0,15,"Rivercrest","Lakeland","55043","2014"
"MO","0000624",2,0,15,"SHOCKEYS","KIRKSVILLE","63501","2014"
"MO","1411400",1,0,5,"WALNUT","Richland","65556","2014"
"MO","0000088",1,0,13,"WEST VALE","Jackson","63755","2014"
"MO","0000088",1,0,12,"WEST VALE","Jackson","63755","2014"
"MO","0000177",1,0,13,"RUSSELL","Jackson","63755","2014"
"MO","0000012",1,0,13,"Iris","Belton","64012","2014"
"MO","0000012",1,0,12,"Iris","Belton","64012","2014"
"MO","0000012",1,0,12,"Iris","Belton","64012","2014"
"MO","0000671",1,0,2,"MOUNT VERNON","SPRINGFIELD","65806","2014"
"MO","0009036",1,0,1,"PACIFIC","SPRINGFIELD","65802","2014"
"MO","0141013",1,0,13,"Grundy","Trenton","64683","2014"
"MO","4002554",2,0,1,"BELMONT","Grandview","64030","2014"
"MO","0015924",1,0,5,"LYNN","INDEPENDENCE","64055","2014"
"MO","4000982",1,0,6,"St John","Kansas City","64123","2014"
"MO","4009331",1,0,13,"Park","Kansas City","64132","2014"
"MO","4009331",1,0,12,"Park","Kansas City","64132","2014"
"MO","4037910",1,0,13,"Garfield","Kansas City","64116","2014"
"MO","4045364",1,0,13,"TENNESSEE","Kansas City","64138","2014"
"MO","4051808",1,0,6,"54th","Kansas City","64133","2014"
"MO","0000559",1,0,13,"Tall Oaks","Cedar Hill","63016","2014"
"MO","0000559",1,0,12,"Tall Oaks","Cedar Hill","63016","2014"
"MO","231",1,0,15,"STATE HIGHWAY ZZ","Rader","65632","2014"
"MO","0000277",2,0,13,"Franklin","Richmond","64085","2014"
"MO","0002044",1,0,3,"Cactus","ST CHARLES","63303","2014"
"MO","0003703",1,0,13,"Mexico","ST CHARLES","63376","2014"
"MO","0000310",1,0,10,"Mexico","St Peters","63376","2014"
"MO","5101072",1,0,5,"SAN LUIS","ST LOUIS","63138","2014"
"MO","0001152",1,0,16,"NELSON","NORTHWOODS","63121","2014"
"MO","0000378",2,0,13,"AIRPORT RD","Berkeley","63134","2014"
"MO","0004899",2,0,13,"BARTMER","ST LOUIS","63112","2014"
"MO","0005665",1,0,13,"Queens","ST LOUIS","63115","2014"
"MO","0052773",1,0,13,"Neosho","ST LOUIS","63116","2014"
"MO","30-2014",1,0,13,"CR 401","Eminence","65466","2014"
"MO","7",1,0,3,"Kitchen","Dexter","63841","2014"
"MO","16",1,0,13,"State Highway NN","Seymour","65746","2014"
"MO","119",1,0,15,"STATE HIGHWAY C","SEYMOUR","65746","2014"
"MO","0000115",2,0,13,"HALTER","PARK HILLS","63601","2014"
"MS","0100028",2,0,13,"Second st","Corinth","38834","2014"
"MS","0000175",1,0,1,"MAYO","SHAW","38773","2014"
"MS","1407180",2,0,13,"Dr Sears","West Point","39773","2014"
"MS","1407180",2,0,12,"Dr Sears","West Point","39773","2014"
"MS","1407180",2,0,12,"Dr Sears","West Point","39773","2014"
"MS","0140034",1,0,4,"MAGNOLIA","COLLINS","39428","2014"
"MS","1430038",1,0,13,"Caroline","Horn Lake","38637","2014"
"MS","1400411",1,0,9,"Jamesbrook","Southaven","38671","2014"
"MS","102214b",1,0,6,"D","bude","39630","2014"
"MS","101214a",1,0,13,"105 Nelson ball feld  rd","Roxie","39661","2014"
"MS","0000008",1,0,15,"Saint John","BAY SAINT LOUIS","39520","2014"
"MS","0014011",4,0,13,"Hwy 371 South","Nettleton","38858","2014"
"MS","0025614",2,0,13,"Palmetto","Moss Point","39563","2014"
"MS","0002321",1,0,12,"Cleaveland","Pascagoula","39567","2014"
"MS","0003948",1,0,8,"ORANGE","Laurel","39443","2014"
"MS","0003402",1,0,1,"CARTER DEES","TAYLORSVILLE","39168","2014"
"MS","0003078",1,0,8,"LOUIE BULLOCK","Moselle","39459","2014"
"MS","2014519",1,0,13,"SERENE","HATTIESBURG","39402","2014"
"MS","0000911",1,0,13,"Foster","Tupelo","38804","2014"
"MS","0000275",1,0,,"Downs","Columbus","39705","2014"
"MS","1490434",3,0,13,"French","Byhalia","38611","2014"
"MS","1490434",3,0,12,"French","Byhalia","38611","2014"
"MS","1490434",3,0,12,"French","Byhalia","38611","2014"
"MS","0042601",3,0,5,"Bennett","Picayune","39466","2014"
"MS","0300212",1,0,13,"ROLLINSBROWN","SUMMIT","39666","2014"
"MS","0000001",1,0,15,"301 W Pine Street","Charleston","38921","2014"
"MS","0419141",1,0,13,"Bluegoose Road","Sarah","38665","2014"
"MS","2014011",1,0,13,"3458 Hwy 25 North","Iuka","38852","2014"
"MS","1404713",1,0,13,"Old Mt Alban","Vicksburg","39180","2014"
"MS","0000392",1,0,13,"Delesseps","Greenville","38701","2014"
"MS","0000793",2,0,3,"Kerry","Greenville","38701","2014"
"MS","0014021",1,0,,"Van Cochran","Waynesboro","39367","2014"
"MT","0002532",1,0,4,"Washington","Butte","59701","2014"
"MT","0002323",1,0,13,"6TH","GREAT FALLS","59401","2014"
"MT","0003646",1,0,3,"24","BILLINGS","59101","2014"
"MT","0007664",1,0,6,"LYNDALE","BILLINGS","59102","2014"
"MT","0009475",1,0,6,"PARKHILL","BILLINGS","59102","2014"
"MT","0000758",1,0,3,"MULLAN","Missoula","59804","2014"
"MT","0226141",1,0,4,"8th","Lincoln","59639","2014"
"MT","2192014",1,0,13,"seven row","somers","59932","2014"
"MT","2512014",1,0,13,"conrad point rd","lakeside","59922","2014"
"NC","0147546",1,0,15,"DUGGINS","BURLINGTON","27217","2014"
"NC","1400745",1,0,1,"Brown","Mebane","27302","2014"
"NC","2014033",1,0,13,"SIDNEY","BELHAVEN","27810","2014"
"NC","3891347",1,0,,"COOPER","Longwood","28452","2014"
"NC","102154",1,0,8,"COOPER","LONGWOOD","28452","2014"
"NC","4007430",1,0,16,"BROOKLYN","ASHEVILLE","28803","2014"
"NC","4007864",1,0,16,"SAND HILL SCHOOL","ASHEVILLE","28806","2014"
"NC","121",1,0,,"Old US 29","Pelham","27311","2014"
"NC","0140601",2,0,4,"3065 OLD US HWY 29 LOT 1","PELHAM","27311","2014"
"NC","189",1,0,3,"Tranquility","Hayesville","28904","2014"
"NC","0040239",1,0,13,"Irvin Enzor","Fair Bluff","28439","2014"
"NC","19333",1,0,13,"Second","TaborCity","28463","2014"
"NC","4015981",1,0,7,"OLD SHAW","FAYETTEVILLE","28303","2014"
"NC","4037458",1,0,13,"WASHINGTON","FAYETTEVILLE","28301","2014"
"NC","4003934",1,0,9,"SAURA","Winston Salem","27107","2014"
"NC","2704476",1,0,13,"COX","THOMASVILLE","27360","2014"
"NC","0192014",1,0,13,"st david","tarboro","27886","2014"
"NC","1403570",1,0,6,"CASTLEFORD","WINSTON SALEM","27106","2014"
"NC","1403911",1,0,1,"WILLIAM","WINSTON SALEM","27107","2014"
"NC","1404147",1,0,6,"NEW WALKERTOWN","WINSTON SALEM","27105","2014"
"NC","1420307",1,0,13,"PATTERSON","WINSTON SALEM","27101","2014"
"NC","0000235",1,0,13,"P G PEARCE","ZEBULON","27597","2014"
"NC","1109008",1,0,1,"WESTOVER","GREENSBORO","27405","2014"
"NC","0000525",1,0,13,"KENAN","LILLINGTON","27546","2014"
"NC","778",1,0,16,"Shining Rock","Waynesville","28786","2014"
"NC","2014081",2,0,4,"Mitchell St","Ahoskie","27910","2014"
"NC","MF14107",1,0,13,"Lewistown","Murfreesboro","27855","2014"
"NC","2014206",2,0,,"OLD WIRE","RED SPRINGS","28377","2014"
"NC","0095259",1,0,13,"WINDFOREST","STATESVILLE","28677","2014"
"NC","1400303",1,0,13,"HOLMAN","Kinston","28502","2014"
"NC","2014202",1,0,13,"Grifton Hugo","Grifton","28530","2014"
"NC","18551",1,0,15,"TAMARRON","Charlotte","28277","2014"
"NC","28583",1,0,9,"POPLAR SPRINGS","Charlotte","28269","2014"
"NC","73378",1,0,13,"FAISON","Charlotte","28205","2014"
"NC","0004406",1,0,13,"UNION CHURCH","Carthage","28327","2014"
"NC","0029011",2,0,13,"MCLENDON CREEK","Eagle Springs","27242","2014"
"NC","2571",1,0,16,"Riggs","Maysville","28555","2014"
"NC","0439",1,0,10,"Kennys Avenue","Sneads Ferry","28460","2014"
"NC","0439",1,0,,"Kenneys","Holly Ridge","28445","2014"
"NC","14-1370",1,0,13,"Prescott","Grantsboro","28529","2014"
"NC","2014004",1,0,,"Prescott","Grantsboro","28529","2014"
"NC","0000025",1,0,13,"Prescott","Grantsboro","28529","2014"
